2023-2-20,21:15:5,18.50000
2023-2-20,21:15:15,18.43750
2023-2-20,21:15:25,18.50000
2023-2-20,21:15:35,18.50000
2023-2-20,21:15:46,18.50000
2023-2-20,21:15:56,18.50000
2023-2-20,21:16:6,18.50000
2023-2-20,21:16:16,18.50000
2023-2-20,21:16:26,18.50000
2023-2-20,21:16:36,18.50000
2023-2-20,21:16:46,18.50000
2023-2-20,21:16:56,18.43750
2023-2-20,21:17:7,18.50000
2023-2-20,21:17:17,18.50000
2023-2-20,21:17:27,18.50000
2023-2-20,21:17:37,18.43750
2023-2-20,21:17:47,18.50000
2023-2-20,21:17:57,18.50000
2023-2-20,21:18:7,18.43750
2023-2-20,21:18:17,18.50000
2023-2-20,21:18:28,18.43750
2023-2-20,21:18:38,18.43750
2023-2-20,21:18:48,18.43750
2023-2-20,21:18:58,18.43750
2023-2-20,21:19:8,18.43750
2023-2-20,21:19:18,18.43750
2023-2-20,21:19:28,18.43750
2023-2-20,21:19:39,18.50000
2023-2-20,21:19:49,18.43750
2023-2-20,21:19:59,18.43750
2023-2-20,21:20:9,18.37500
2023-2-20,21:20:19,18.43750
2023-2-20,21:20:29,18.43750
2023-2-20,21:20:39,18.50000
2023-2-20,21:20:49,18.43750
2023-2-20,21:21:0,18.43750
2023-2-20,21:21:10,18.43750
2023-2-20,21:21:20,18.43750
2023-2-20,21:21:30,18.43750
2023-2-20,21:21:40,18.43750
2023-2-20,21:21:50,18.43750
2023-2-20,21:22:0,18.43750
2023-2-20,21:22:11,18.50000
2023-2-20,21:22:21,18.50000
2023-2-20,21:22:31,18.56250
2023-2-20,21:22:41,18.56250
2023-2-20,21:22:51,18.50000
2023-2-20,21:23:1,18.43750
2023-2-20,21:23:11,18.43750
2023-2-20,21:23:21,18.50000
2023-2-20,21:23:32,18.50000
2023-2-20,21:23:42,18.56250
2023-2-20,21:23:52,18.56250
2023-2-20,21:24:2,18.56250
2023-2-20,21:24:12,18.50000
2023-2-20,21:24:22,18.50000
2023-2-20,21:24:32,18.50000
2023-2-20,21:24:43,18.50000
2023-2-20,21:24:53,18.56250
2023-2-20,21:25:3,18.50000
2023-2-20,21:25:13,18.56250
2023-2-20,21:25:23,18.56250
2023-2-20,21:25:33,18.56250
2023-2-20,21:25:43,18.56250
2023-2-20,21:25:53,18.56250
2023-2-20,21:26:4,18.62500
2023-2-20,21:26:14,18.62500
2023-2-20,21:26:24,18.56250
2023-2-20,21:26:34,18.56250
2023-2-20,21:26:44,18.56250
2023-2-20,21:26:54,18.62500
2023-2-20,21:27:4,18.56250
2023-2-20,21:27:14,18.56250
